-13980.243872	6.5284244723110181e-03
-13859.724528	1.0159430383958456e-02
-13739.205185	2.2364898461645546e-02
-13618.685841	3.1586302613706513e-02
-13498.166497	4.2240198298397466e-02
-13377.647153	6.1206706300258547e-02
-13257.127810	6.8520575917583815e-02
-13136.608466	7.9048028215319560e-02
-13016.089122	9.3795168419754049e-02
-12895.569779	9.6818285745736379e-02
-12775.050435	9.8628826998993044e-02
-12654.531091	1.0002578633937707e-01
-12534.011747	1.2206090481485986e-01
-12413.492404	1.2283489047639960e-01
-12292.973060	1.2329223441489010e-01
-12172.453716	1.3908242510267066e-01
-12051.934372	1.5284433925937885e-01
-11931.415029	1.5891255314130742e-01
-11810.895685	1.6441233959119458e-01
-11690.376341	1.6531234044395024e-01
-11569.856998	1.6817878474239578e-01
-11449.337654	1.6893252269678527e-01
-11328.818310	1.7358802119316366e-01
-11208.298966	1.7869461772745529e-01
-11087.779623	1.8473353490741287e-01
-10967.260279	2.0184353126747998e-01
-10846.740935	2.0256951878672960e-01
-10726.221591	2.1564927634479755e-01
-10605.702248	2.1798131790449193e-01
-10485.182904	2.1845633379694462e-01
-10364.663560	2.2711398749365216e-01
-10244.144217	2.3010704217857070e-01
-10123.624873	2.3404514319016820e-01
-10003.105529	2.3456858409165321e-01
-9882.586185	2.3663088161133555e-01
-9762.066842	2.4108055386635657e-01
-9641.547498	2.4109874067298243e-01
-9521.028154	2.4273966106731090e-01
-9400.508811	2.4480736035159961e-01
-9279.989467	2.4757872730619718e-01
-9159.470123	2.4767156342874830e-01
-9038.950779	2.5166094949798778e-01
-8918.431436	2.5325472910070673e-01
-8797.912092	2.5593558476912825e-01
-8677.392748	2.5996304191973463e-01
-8556.873404	2.6192764309707667e-01
-8436.354061	2.6314138068334858e-01
-8315.834717	2.6330323600351158e-01
-8195.315373	2.6615159755995016e-01
-8074.796030	2.6702523025825892e-01
-7954.276686	2.6798258516451517e-01
-7833.757342	2.7065736051904399e-01
-7713.237998	2.7538371732360434e-01
-7592.718655	2.7607794542852132e-01
-7472.199311	2.7708268711124506e-01
-7351.679967	2.7880853641230235e-01
-7231.160623	2.7880503756074032e-01
-7110.641280	2.7975671457042295e-01
-6990.121936	2.8143425813485101e-01
-6869.602592	2.8310047843978281e-01
-6749.083249	2.8315041001739871e-01
-6628.563905	2.8420861576687978e-01
-6508.044561	2.8540868361909066e-01
-6387.525217	2.8635324892186614e-01
-6267.005874	2.8797061011648439e-01
-6146.486530	2.8845511460597312e-01
-6025.967186	2.9140515204883233e-01
-5905.447843	2.9154789241864321e-01
-5784.928499	2.9255389332199905e-01
-5664.409155	2.9276502423725487e-01
-5543.889811	2.9289511801668144e-01
-5423.370468	2.9299411197120651e-01
-5302.851124	2.9314138126309691e-01
-5182.331780	2.9326300687089624e-01
-5061.812436	2.9342883187533858e-01
-4941.293093	2.9417662141408751e-01
-4820.773749	2.9473282035481463e-01
-4700.254405	2.9475489266514870e-01
-4579.735062	2.9546825141687499e-01
-4459.215718	2.9550302418043656e-01
-4338.696374	2.9614515286090154e-01
-4218.177030	2.9663096947679224e-01
-4097.657687	2.9799822641155732e-01
-3977.138343	2.9860888805908464e-01
-3856.618999	2.9882078528050904e-01
-3736.099655	2.9890424330857246e-01
-3615.580312	2.9942669090204965e-01
-3495.060968	2.9956852192708383e-01
-3374.541624	2.9948073135848569e-01
-3254.022281	2.9950221397693239e-01
-3133.502937	2.9984166227071352e-01
-3012.983593	2.9989359677032679e-01
-2892.464249	3.0084526032108289e-01
-2771.944906	3.0097842339671710e-01
-2651.425562	3.0111219949917967e-01
-2530.906218	3.0105367051161075e-01
-2410.386874	3.0128184279532333e-01
-2289.867531	3.0133643464045090e-01
-2169.348187	3.0147791661303441e-01
-2048.828843	3.0151247256431651e-01
-1928.309500	3.0159981798682195e-01
-1807.790156	3.0177455521160801e-01
-1687.270812	3.0169993413650070e-01
-1566.751468	3.0176590321810076e-01
-1446.232125	3.0191204514080094e-01
-1325.712781	3.0181234554188535e-01
-1205.193437	3.0179365963748028e-01
-1084.674094	3.0148973747723823e-01
-964.154750	3.0149526920077985e-01
-843.635406	3.0115322599894528e-01
-723.116062	3.0120246602747702e-01
-602.596719	3.0084711303398459e-01
-482.077375	3.0066179778798741e-01
-361.558031	3.0154365795567861e-01
-241.038687	3.0173909104355157e-01
-120.519344	3.0114609287345173e-01
0.000000	3.0085467266132837e-01
120.519344	3.0082364148328994e-01
241.038687	3.0082505515357316e-01
361.558031	3.0099966806982487e-01
482.077375	3.0110003615769831e-01
602.596719	3.0108815831790142e-01
723.116062	3.0113606387701591e-01
843.635406	3.0084564947443093e-01
964.154750	3.0070605188001648e-01
1084.674094	3.0109114784224428e-01
1205.193437	3.0097972530408346e-01
1325.712781	3.0095132943685432e-01
1446.232125	3.0079559255935373e-01
1566.751468	3.0088308747170089e-01
1687.270812	3.0083729113032193e-01
1807.790156	3.0038426739126445e-01
1928.309500	3.0039545948993651e-01
2048.828843	2.9980408514781282e-01
2169.348187	2.9928144638507032e-01
2289.867531	2.9932969820063227e-01
2410.386874	2.9938677368885180e-01
2530.906218	2.9932100962212177e-01
2651.425562	2.9879717609301626e-01
2771.944906	2.9870588679501237e-01
2892.464249	2.9873569844363884e-01
3012.983593	2.9869379567875104e-01
3133.502937	2.9878107633685230e-01
3254.022281	2.9852624020810115e-01
3374.541624	2.9825101270375426e-01
3495.060968	2.9783237044397914e-01
3615.580312	2.9683374134869456e-01
3736.099655	2.9677391920730911e-01
3856.618999	2.9614880834846818e-01
3977.138343	2.9586013805502154e-01
4097.657687	2.9580459142443671e-01
4218.177030	2.9412456516147567e-01
4338.696374	2.9238543920901355e-01
4459.215718	2.9246340751413430e-01
4579.735062	2.9234205329890228e-01
4700.254405	2.9249121945067375e-01
4820.773749	2.9246118799799076e-01
4941.293093	2.9245619127937478e-01
5061.812436	2.9196850165713867e-01
5182.331780	2.9102472328812928e-01
5302.851124	2.8938941957696313e-01
5423.370468	2.8931546421460569e-01
5543.889811	2.8880330220236833e-01
5664.409155	2.8884402334785581e-01
5784.928499	2.8880236681818616e-01
5905.447843	2.8879063282816703e-01
6025.967186	2.8831141855498343e-01
6146.486530	2.8835403333598753e-01
6267.005874	2.8795497238203294e-01
6387.525217	2.8797497693388663e-01
6508.044561	2.8800211979238671e-01
6628.563905	2.8721174983765979e-01
6749.083249	2.8710130920713045e-01
6869.602592	2.8528803131811215e-01
6990.121936	2.8468208435648923e-01
7110.641280	2.8370340735776906e-01
7231.160623	2.8341106363803487e-01
7351.679967	2.8260586332722032e-01
7472.199311	2.8173317799024178e-01
7592.718655	2.8120764457807973e-01
7713.237998	2.8044268895160351e-01
7833.757342	2.7962485421491745e-01
7954.276686	2.7962414055265550e-01
8074.796030	2.7930520033880707e-01
8195.315373	2.7863779199789035e-01
8315.834717	2.7854108085395402e-01
8436.354061	2.7841846474623799e-01
8556.873404	2.7833530757371688e-01
8677.392748	2.7659979081170810e-01
8797.912092	2.7555855030980375e-01
8918.431436	2.7461915874234782e-01
9038.950779	2.7289737355446048e-01
9159.470123	2.7177751470063799e-01
9279.989467	2.7120102416609149e-01
9400.508811	2.7049579726815037e-01
9521.028154	2.6840661637922908e-01
9641.547498	2.6835417506691767e-01
9762.066842	2.6776629791073375e-01
9882.586185	2.6756328686200070e-01
10003.105529	2.6758243628261197e-01
10123.624873	2.6727518835333469e-01
10244.144217	2.6705291456439417e-01
10364.663560	2.6683190105866655e-01
10485.182904	2.6603912401658769e-01
10605.702248	2.6587649742734226e-01
10726.221591	2.6293093437555592e-01
10846.740935	2.6170358105435104e-01
10967.260279	2.5498039901272601e-01
11087.779623	2.5026340587959001e-01
11208.298966	2.4900221256916921e-01
11328.818310	2.4423074607396628e-01
11449.337654	2.4349930032158015e-01
11569.856998	2.4340549173969525e-01
11690.376341	2.4335535244705028e-01
11810.895685	2.4277750378947247e-01
11931.415029	2.4167614579087007e-01
12051.934372	2.4019997357690775e-01
12172.453716	2.3970712267469030e-01
12292.973060	2.3885893461086394e-01
12413.492404	2.3793559825834162e-01
12534.011747	2.3655864207567098e-01
12654.531091	2.3542442146085538e-01
12775.050435	2.3537943007688242e-01
12895.569779	2.3379060211364344e-01
13016.089122	2.3237301784479750e-01
13136.608466	2.3119687747561632e-01
13257.127810	2.2809463196007240e-01
13377.647153	2.2663994640275459e-01
13498.166497	2.2221930310206095e-01
13618.685841	2.1971455222832403e-01
13739.205185	2.1928571485934734e-01
13859.724528	2.1896233562833836e-01
13980.243872	2.1863831759284386e-01
14100.763216	2.1704306404417872e-01
14221.282560	2.1688666958246780e-01
14341.801903	2.1661409092757469e-01
14462.321247	2.1648929288041158e-01
14582.840591	2.1194864364490185e-01
14703.359934	2.1183314867683076e-01
14823.879278	2.1076314477239427e-01
14944.398622	2.1049489028203999e-01
15064.917966	2.0821180274080275e-01
15185.437309	2.0721474484057079e-01
15305.956653	2.0682459506011952e-01
15426.475997	2.0658754296413109e-01
15546.995340	2.0636515392872304e-01
15667.514684	2.0513978313604536e-01
15788.034028	2.0389368244932796e-01
15908.553372	1.9535751408576313e-01
16029.072715	1.9373380182474065e-01
16149.592059	1.9161574466100800e-01
16270.111403	1.9127301681022252e-01
16390.630747	1.8474753684596693e-01
16511.150090	1.8260515067555133e-01
16631.669434	1.7980792035130611e-01
16752.188778	1.7902749114779754e-01
16872.708121	1.6341335082199215e-01
16993.227465	1.6030942440481716e-01
17113.746809	1.5470030790059577e-01
17234.266153	1.3912632954487228e-01
17354.785496	1.3475245487032853e-01
17475.304840	1.3217675826354094e-01
17595.824184	1.2904958627978552e-01
17716.343528	1.1849577427536941e-01
17836.862871	1.1804549673978545e-01
17957.382215	1.1184750758289705e-01
18077.901559	1.1057222498436504e-01
18198.420902	1.0922194110592656e-01
18318.940246	9.4269354501209560e-02
18439.459590	9.4079596098600379e-02
18559.978934	8.9568088337964355e-02
18680.498277	7.4978033728395371e-02
18801.017621	7.4342582743151836e-02
18921.536965	7.4202720368133551e-02
19042.056308	7.3087655607590007e-02
19162.575652	6.9553535056576368e-02
19283.094996	6.9132088211583842e-02
19403.614340	6.8590232308181287e-02
19524.133683	5.8215309916237044e-02
19644.653027	5.8076289026984446e-02
19765.172371	5.6740544683765298e-02
19885.691715	5.6567139093034666e-02
20006.211058	5.5948929436311724e-02
20126.730402	5.2550909204598262e-02
20247.249746	5.1265802123096373e-02
20367.769089	5.0924479291130739e-02
20488.288433	5.0268767404015362e-02
20608.807777	4.7780707562335177e-02
20729.327121	4.4138036367539719e-02
20849.846464	4.3007640403261611e-02
20970.365808	4.2985123862236019e-02
21090.885152	4.1390318272336503e-02
21211.404496	4.0888134540316375e-02
21331.923839	3.9939799342843633e-02
21452.443183	3.3383778161880907e-02
21572.962527	3.2366869515073095e-02
21693.481870	3.2212414163670371e-02
21814.001214	2.3645008708313840e-02
21934.520558	2.3073618882748056e-02
22055.039902	2.0590535420713530e-02
22175.559245	2.0522344672098094e-02
22296.078589	1.5106110302775484e-02
22416.597933	1.4688073221630099e-02
22537.117277	1.4337590495158163e-02
22657.636620	1.3860711321301311e-02
22778.155964	1.2962517677886492e-02
22898.675308	1.2504706044331119e-02
23019.194651	1.2436341369435366e-02
23139.713995	1.2400886263957854e-02
23260.233339	1.2115948218121919e-02
23380.752683	1.1629490494451663e-02
23501.272026	9.3719668380034885e-03
23621.791370	7.7614571414872423e-03
23742.310714	7.1092144215768810e-03
23862.830057	6.5683507472166147e-03
23983.349401	5.2250035738537082e-03
24103.868745	4.9874128360045383e-03
24224.388089	4.6978303032860743e-03
24344.907432	4.6578723806482182e-03
24465.426776	3.5828564728129912e-03
24585.946120	3.2437218752364703e-03
24706.465464	2.7962319729963607e-03
